cruise,DATE,SALINITY,TEMP
FK180310-1,2018-03-11 19:00:00,35.0197,23.5952
FK180310-1,2018-03-11 20:00:00,34.996,23.6539
FK180310-1,2018-03-11 21:00:00,35.0308,23.5106
FK180310-1,2018-03-11 22:00:00,35.035650000000004,23.487499999999997
FK180310-1,2018-03-11 23:00:00,35.0222,23.5727
FK180310-1,2018-03-12 00:00:00,35.0407,23.5556
FK180310-1,2018-03-12 01:00:00,35.04685,23.49025
FK180310-1,2018-03-12 02:00:00,35.0495,23.4607
FK180310-1,2018-03-12 03:00:00,35.03715,23.54635
FK180310-1,2018-03-12 04:00:00,35.0642,23.2676
FK180310-1,2018-03-12 05:00:00,35.06955,23.2534
FK180310-1,2018-03-12 06:00:00,35.03835,23.46665
FK180310-1,2018-03-12 07:00:00,35.040549999999996,23.471899999999998
FK180310-1,2018-03-12 08:00:00,35.06925,23.22705
FK180310-1,2018-03-12 09:00:00,35.0737,23.23405
FK180310-1,2018-03-12 10:00:00,35.0403,23.4308
FK180310-1,2018-03-12 11:00:00,35.06515,23.22575
FK180310-1,2018-03-12 12:00:00,35.04925,23.3307
FK180310-1,2018-03-12 13:00:00,35.037099999999995,23.4805
FK180310-1,2018-03-12 14:00:00,35.0471,23.359
FK180310-1,2018-03-12 15:00:00,35.06175,23.248350000000002
FK180310-1,2018-03-12 16:00:00,35.0689,23.2084
FK180310-1,2018-03-12 17:00:00,35.02975,23.49655
FK180310-1,2018-03-12 18:00:00,35.019999999999996,23.5759
FK180310-1,2018-03-12 19:00:00,35.0184,23.5996
FK180310-1,2018-03-12 20:00:00,35.016850000000005,23.590049999999998
FK180310-1,2018-03-12 21:00:00,35.012,23.6218
FK180310-1,2018-03-12 22:00:00,35.0115,23.622799999999998
FK180310-1,2018-03-12 23:00:00,35.0193,23.6127
FK180310-1,2018-03-13 00:00:00,35.01135,23.67485
FK180310-1,2018-03-13 01:00:00,34.88315,23.79155
FK180310-1,2018-03-13 02:00:00,34.96335,23.659799999999997
FK180310-1,2018-03-13 03:00:00,34.964150000000004,23.59265
FK180310-1,2018-03-13 04:00:00,34.93305,23.78365
FK180310-1,2018-03-13 05:00:00,34.88235,23.90585
FK180310-1,2018-03-13 06:00:00,34.881,24.01245
FK180310-1,2018-03-13 07:00:00,34.872550000000004,23.95075
FK180310-1,2018-03-13 08:00:00,34.8962,23.77505
FK180310-1,2018-03-13 09:00:00,34.9059,23.70485
FK180310-1,2018-03-13 10:00:00,34.7611,24.0479
FK180310-1,2018-03-13 11:00:00,34.8314,23.86515
FK180310-1,2018-03-13 12:00:00,34.91095,23.58625
FK180310-1,2018-03-13 13:00:00,34.92145,23.5578
FK180310-1,2018-03-13 14:00:00,34.92745,23.475
FK180310-1,2018-03-13 15:00:00,34.96805,23.163449999999997
FK180310-1,2018-03-13 16:00:00,34.998099999999994,23.1067
FK180310-1,2018-03-13 17:00:00,34.9692,23.13295
FK180310-1,2018-03-13 18:00:00,34.9761,23.0941
FK180310-1,2018-03-13 19:00:00,35.08455,22.7734
FK180310-1,2018-03-13 20:00:00,35.11445,22.76945
FK180310-1,2018-03-13 21:00:00,35.1161,22.760849999999998
FK180310-1,2018-03-13 22:00:00,35.12665,22.737099999999998
FK180310-1,2018-03-14 00:00:00,35.1111,22.811500000000002
FK180310-1,2018-03-14 01:00:00,35.118700000000004,22.736150000000002
FK180310-1,2018-03-14 02:00:00,35.13865,22.63095
FK180310-1,2018-03-14 03:00:00,35.1609,22.5001
FK180310-1,2018-03-14 04:00:00,35.19915,22.3647
FK180310-1,2018-03-14 05:00:00,35.172650000000004,22.474600000000002
FK180310-1,2018-03-14 06:00:00,35.22635,22.17885
FK180310-1,2018-03-14 07:00:00,35.2343,22.1326
FK180310-1,2018-03-14 08:00:00,35.189350000000005,22.39085
FK180310-1,2018-03-14 09:00:00,35.1605,22.541449999999998
FK180310-1,2018-03-14 10:00:00,35.165,22.540950000000002
FK180310-1,2018-03-14 11:00:00,35.151799999999994,22.6085
FK180310-1,2018-03-14 12:00:00,35.1191,22.7925
FK180310-1,2018-03-14 13:00:00,35.0741,22.992400000000004
FK180310-1,2018-03-14 14:00:00,34.961,23.21715
FK180310-1,2018-03-14 15:00:00,35.00615,23.3575
FK180310-1,2018-03-14 16:00:00,35.0053,23.35205
FK180310-1,2018-03-14 17:00:00,35.00565,23.34795
FK180310-1,2018-03-14 18:00:00,35.006150000000005,23.345799999999997
FK180310-1,2018-03-14 19:00:00,35.03085,23.02985
FK180310-1,2018-03-14 20:00:00,35.1405,22.719099999999997
FK180310-1,2018-03-14 21:00:00,35.13185,22.773699999999998
FK180310-1,2018-03-14 22:00:00,35.120850000000004,22.8644
FK180310-1,2018-03-14 23:00:00,35.07475,22.8614
FK180310-1,2018-03-15 00:00:00,35.0286,22.965600000000002
FK180310-1,2018-03-15 01:00:00,35.01415,23.0764
FK180310-1,2018-03-15 02:00:00,34.99545,23.20805
FK180310-1,2018-03-15 03:00:00,34.97595,23.407
FK180310-1,2018-03-15 04:00:00,34.94395,23.451549999999997
FK180310-1,2018-03-15 05:00:00,34.9446,23.442999999999998
FK180310-1,2018-03-15 06:00:00,34.943349999999995,23.4389
FK180310-1,2018-03-15 07:00:00,34.93875,23.4337
FK180310-1,2018-03-15 08:00:00,34.93445,23.39965
FK180310-1,2018-03-15 09:00:00,34.9181,23.2815
FK180310-1,2018-03-15 10:00:00,34.9681,23.269399999999997
FK180310-1,2018-03-15 11:00:00,34.97539999999999,23.2999
FK180310-1,2018-03-15 12:00:00,34.966049999999996,23.28235
FK180310-1,2018-03-15 13:00:00,34.9667,23.2776
FK180310-1,2018-03-15 14:00:00,34.959149999999994,23.18555
FK180310-1,2018-03-15 15:00:00,35.0771,22.8557
FK180310-1,2018-03-15 16:00:00,35.1477,22.698349999999998
FK180310-1,2018-03-15 17:00:00,35.1571,22.6305
FK180310-1,2018-03-15 18:00:00,35.17375,22.533549999999998
FK180310-1,2018-03-15 19:00:00,35.219449999999995,22.3266
FK180310-1,2018-03-15 20:00:00,35.2326,22.28295
FK180310-1,2018-03-15 21:00:00,35.2138,22.47805
FK180310-1,2018-03-15 22:00:00,35.182,22.714750000000002
FK180310-1,2018-03-15 23:00:00,35.179050000000004,22.800150000000002
FK180310-1,2018-03-16 00:00:00,35.1807,22.8108
FK180310-1,2018-03-16 01:00:00,35.182950000000005,22.86835
FK180310-1,2018-03-16 02:00:00,35.20015,22.82655
FK180310-1,2018-03-16 03:00:00,35.24265,22.61985
FK180310-1,2018-03-16 04:00:00,35.233599999999996,22.5816
FK180310-1,2018-03-16 05:00:00,35.20795,22.657249999999998
FK180310-1,2018-03-16 06:00:00,35.1935,22.663249999999998
FK180310-1,2018-03-16 07:00:00,35.1922,22.68365
FK180310-1,2018-03-16 08:00:00,35.191050000000004,22.63375
FK180310-1,2018-03-16 09:00:00,35.19035,22.58365
FK180310-1,2018-03-16 10:00:00,35.1892,22.6327
FK180310-1,2018-03-16 11:00:00,35.19075,22.673450000000003
FK180310-1,2018-03-16 12:00:00,35.1923,22.708350000000003
FK180310-1,2018-03-16 13:00:00,35.18875,22.684
FK180310-1,2018-03-16 14:00:00,35.180350000000004,22.6537
FK180310-1,2018-03-16 15:00:00,35.18565,22.63655
FK180310-1,2018-03-16 16:00:00,35.2138,22.52395
FK180310-1,2018-03-16 17:00:00,35.204750000000004,22.4981
FK180310-1,2018-03-16 18:00:00,35.206450000000004,22.52775
FK180310-1,2018-03-16 19:00:00,35.2225,22.612099999999998
FK180310-1,2018-03-16 20:00:00,35.2217,22.58935
FK180310-1,2018-03-16 21:00:00,35.2197,22.7117
FK180310-1,2018-03-16 22:00:00,35.195750000000004,22.784599999999998
FK180310-1,2018-03-16 23:00:00,35.199600000000004,22.956200000000003
FK180310-1,2018-03-17 00:00:00,35.2014,22.9757
FK180310-1,2018-03-17 01:00:00,35.19445,23.040300000000002
FK180310-1,2018-03-17 02:00:00,35.192750000000004,23.0907
FK180310-1,2018-03-17 03:00:00,35.19785,23.064549999999997
FK180310-1,2018-03-17 04:00:00,35.1942,23.0247
FK180310-1,2018-03-17 05:00:00,35.14545,23.42355
FK180310-1,2018-03-17 06:00:00,35.0465,23.611449999999998
FK180310-1,2018-03-17 07:00:00,35.052350000000004,23.61365
FK180310-1,2018-03-17 08:00:00,35.058,23.618949999999998
FK180310-1,2018-03-17 09:00:00,35.077600000000004,23.4914
FK180310-1,2018-03-17 10:00:00,35.10465,23.4106
FK180310-1,2018-03-17 11:00:00,35.138850000000005,23.333550000000002
FK180310-1,2018-03-17 12:00:00,35.17015,23.18125
FK180310-1,2018-03-17 13:00:00,35.193349999999995,23.01525
FK180310-1,2018-03-17 14:00:00,35.1946,22.9466
FK180310-1,2018-03-17 15:00:00,35.198449999999994,22.89455
FK180310-1,2018-03-17 16:00:00,35.20025,22.846
FK180310-1,2018-03-17 17:00:00,35.19315,22.8689
FK180310-1,2018-03-17 18:00:00,35.187799999999996,22.9283
FK180310-1,2018-03-17 19:00:00,35.178650000000005,23.0204
FK180310-1,2018-03-17 20:00:00,35.1758,23.1003
FK180310-1,2018-03-17 21:00:00,35.19445,23.1369
FK180310-1,2018-03-17 22:00:00,35.19325,23.6256
FK180310-1,2018-03-17 23:00:00,35.19915,23.822400000000002
FK180310-1,2018-03-18 00:00:00,35.1959,23.1785
FK180310-1,2018-03-18 01:00:00,35.1975,23.490250000000003
FK180310-1,2018-03-18 02:00:00,35.19495,23.92465
FK180310-1,2018-03-18 03:00:00,35.192,23.1959
FK180310-1,2018-03-18 04:00:00,35.189949999999996,23.3351
FK180310-1,2018-03-18 05:00:00,35.0509,24.0597
FK180310-1,2018-03-18 06:00:00,35.05665,24.319
FK180310-1,2018-03-18 07:00:00,35.051950000000005,24.438499999999998
FK180310-1,2018-03-18 08:00:00,35.11585,23.5897
FK180310-1,2018-03-18 09:00:00,35.0719,24.3167
FK180310-1,2018-03-18 10:00:00,35.0774,24.19965
FK180310-1,2018-03-18 11:00:00,35.1061,23.72995
FK180310-1,2018-03-18 12:00:00,35.14295,23.33415
FK180310-1,2018-03-18 13:00:00,35.1525,23.2195
FK180310-1,2018-03-18 14:00:00,35.15775,23.23735
FK180310-1,2018-03-18 15:00:00,35.175700000000006,23.1679
FK180310-1,2018-03-18 16:00:00,35.2009,23.13605
FK180310-1,2018-03-18 17:00:00,35.2174,22.99745
FK180310-1,2018-03-18 18:00:00,35.17855,23.1422
FK180310-1,2018-03-18 19:00:00,35.1757,23.15465
FK180310-1,2018-03-18 20:00:00,35.1747,23.1537
FK180310-1,2018-03-18 21:00:00,35.22135,23.05985
FK180310-1,2018-03-18 22:00:00,35.22905,23.04925
FK180310-1,2018-03-18 23:00:00,35.2291,23.1
FK180310-1,2018-03-19 00:00:00,35.2294,23.10695
FK180310-1,2018-03-19 01:00:00,35.17835,23.083399999999997
FK180310-1,2018-03-19 02:00:00,35.17725,23.10555
FK180310-1,2018-03-19 03:00:00,35.2055,23.06075
FK180310-1,2018-03-19 04:00:00,35.20925,23.028950000000002
FK180310-1,2018-03-19 05:00:00,35.17995,23.0338
FK180310-1,2018-03-19 06:00:00,35.143699999999995,23.252200000000002
FK180310-1,2018-03-19 07:00:00,35.1037,23.3633
FK180310-1,2018-03-19 08:00:00,35.09585,23.3822
FK180310-1,2018-03-19 09:00:00,35.08895,23.3257
FK180310-1,2018-03-19 10:00:00,35.093050000000005,23.2733
FK180310-1,2018-03-19 11:00:00,35.0266,23.4314
FK180310-1,2018-03-19 12:00:00,35.0077,23.478450000000002
FK180310-1,2018-03-19 13:00:00,35.04895,23.25685
FK180310-1,2018-03-19 14:00:00,35.10465,23.28905
FK180310-1,2018-03-19 15:00:00,35.19085,22.896250000000002
FK180310-1,2018-03-19 16:00:00,35.2274,22.768250000000002
FK180310-1,2018-03-19 17:00:00,35.1954,22.8467
FK180310-1,2018-03-19 18:00:00,35.1879,22.8589
FK180310-1,2018-03-19 19:00:00,35.186949999999996,22.855249999999998
FK180310-1,2018-03-19 20:00:00,35.187200000000004,22.86435
FK180310-1,2018-03-19 21:00:00,35.22005,22.81035
FK180310-1,2018-03-19 22:00:00,35.2224,22.8158
FK180310-1,2018-03-19 23:00:00,35.22045,22.81825
FK180310-1,2018-03-20 00:00:00,35.2265,22.7229
FK180310-1,2018-03-20 01:00:00,35.229150000000004,22.807299999999998
FK180310-1,2018-03-20 02:00:00,35.23005,22.78885
FK180310-1,2018-03-20 03:00:00,35.19205,22.8315
FK180310-1,2018-03-20 04:00:00,35.193200000000004,22.82645
FK180310-1,2018-03-20 05:00:00,35.21939999999999,22.7412
FK180310-1,2018-03-20 06:00:00,35.2139,22.7143
FK180310-1,2018-03-20 07:00:00,35.19225,22.79455
FK180310-1,2018-03-20 08:00:00,35.1593,22.980449999999998
FK180310-1,2018-03-20 09:00:00,35.12055,23.06825
FK180310-1,2018-03-20 10:00:00,35.1095,23.1316
FK180310-1,2018-03-20 11:00:00,35.09885,23.1893
FK180310-1,2018-03-20 12:00:00,35.0927,23.2051
FK180310-1,2018-03-20 13:00:00,35.10735,23.10055
FK180310-1,2018-03-20 14:00:00,35.161699999999996,22.85405
FK180310-1,2018-03-20 15:00:00,35.2129,22.658250000000002
FK180310-1,2018-03-20 16:00:00,35.231449999999995,22.6087
FK180310-1,2018-03-20 17:00:00,35.227900000000005,22.6545
FK180310-1,2018-03-20 18:00:00,35.2188,22.6456
FK180310-1,2018-03-20 19:00:00,35.21155,22.5963
FK180310-1,2018-03-20 20:00:00,35.2123,22.66135
FK180310-1,2018-03-20 21:00:00,35.2232,22.64465
FK180310-1,2018-03-20 22:00:00,35.21955,22.6438
FK180310-1,2018-03-20 23:00:00,35.2218,22.6309
FK180310-1,2018-03-21 00:00:00,35.2301,22.63085
FK180310-1,2018-03-21 01:00:00,35.199349999999995,22.74315
FK180310-1,2018-03-21 02:00:00,35.18355,22.8067
FK180310-1,2018-03-21 03:00:00,35.22565,22.678350000000002
FK180310-1,2018-03-21 04:00:00,35.224000000000004,22.5991
FK180310-1,2018-03-21 05:00:00,35.184,22.75625
FK180310-1,2018-03-21 06:00:00,35.1078,23.12455
FK180310-1,2018-03-21 07:00:00,35.093900000000005,23.2271
FK180310-1,2018-03-21 08:00:00,34.96595,23.564700000000002
FK180310-1,2018-03-21 09:00:00,34.93285,23.5671
FK180310-1,2018-03-21 10:00:00,34.9367,23.550150000000002
FK180310-1,2018-03-21 11:00:00,34.940200000000004,23.536900000000003
FK180310-1,2018-03-21 12:00:00,35.022999999999996,23.4349
FK180310-1,2018-03-21 13:00:00,35.11825,23.0268
FK180310-1,2018-03-21 14:00:00,35.1526,22.8795
FK180310-1,2018-03-21 15:00:00,35.21335,22.58665
FK180310-1,2018-03-21 16:00:00,35.2248,22.537399999999998
FK180310-1,2018-03-21 17:00:00,35.2,22.60265
FK180310-1,2018-03-21 18:00:00,35.239549999999994,22.4844
FK180310-1,2018-03-21 19:00:00,35.206,22.60385
FK180310-1,2018-03-21 20:00:00,35.17585,22.73605
FK180310-1,2018-03-21 21:00:00,35.1738,22.7415
FK180310-1,2018-03-22 04:00:00,35.2294,22.56225
FK180310-1,2018-03-22 05:00:00,35.2195,22.583750000000002
FK180310-1,2018-03-22 06:00:00,35.22775,22.5652
FK180310-1,2018-03-22 07:00:00,35.2099,22.5989
FK180310-1,2018-03-22 08:00:00,35.21625,22.56785
FK180310-1,2018-03-22 09:00:00,35.212500000000006,22.57725
FK180310-1,2018-03-22 10:00:00,35.2007,22.598599999999998
FK180310-1,2018-03-22 11:00:00,35.181650000000005,22.72475
FK180310-1,2018-03-22 12:00:00,35.1613,22.7803
FK180310-1,2018-03-22 13:00:00,35.193600000000004,22.622700000000002
FK180310-1,2018-03-22 14:00:00,35.2293,22.51945
FK180310-1,2018-03-22 15:00:00,35.2161,22.5736
FK180310-1,2018-03-22 16:00:00,35.198499999999996,22.62185
FK180310-1,2018-03-22 17:00:00,35.2294,22.48845
FK180310-1,2018-03-22 18:00:00,35.1867,22.64345
FK180310-1,2018-03-22 19:00:00,35.155699999999996,22.8422
FK180310-1,2018-03-22 20:00:00,35.13005,22.8829
FK180310-1,2018-03-22 21:00:00,35.1344,22.91465
FK180310-1,2018-03-22 22:00:00,35.11615,22.9586
FK180310-1,2018-03-22 23:00:00,35.12135,22.999450000000003
FK180310-1,2018-03-23 00:00:00,35.1121,23.03465
FK180310-1,2018-03-23 01:00:00,35.115849999999995,23.03235
FK180310-1,2018-03-23 02:00:00,35.068,23.2199
FK180310-1,2018-03-23 03:00:00,35.05585,23.2408
FK180310-1,2018-03-23 04:00:00,34.9902,23.3112
FK180310-1,2018-03-23 05:00:00,34.98205,23.287950000000002
FK180310-1,2018-03-23 06:00:00,34.9491,23.3461
FK180310-2,2018-03-28 02:00:00,35.1452,23.60395
FK180310-2,2018-03-28 03:00:00,35.167249999999996,23.57065
FK180310-2,2018-03-28 04:00:00,35.1764,23.4165
FK180310-2,2018-03-28 05:00:00,35.176050000000004,23.26475
FK180310-2,2018-03-28 06:00:00,35.17515,23.1976
FK180310-2,2018-03-28 07:00:00,35.1745,23.1932
FK180310-2,2018-03-28 08:00:00,35.1633,23.26995
FK180310-2,2018-03-28 09:00:00,35.1552,23.34535
FK180310-2,2018-03-28 10:00:00,35.1455,23.3825
FK180310-2,2018-03-28 11:00:00,35.15015,23.3461
FK180310-2,2018-03-28 12:00:00,35.156099999999995,23.229149999999997
FK180310-2,2018-03-28 13:00:00,35.1621,23.153799999999997
FK180310-2,2018-03-28 14:00:00,35.164500000000004,23.167749999999998
FK180310-2,2018-03-28 15:00:00,35.13435,23.24245
FK180310-2,2018-03-28 16:00:00,35.1302,23.25725
FK180310-2,2018-03-28 17:00:00,35.1571,23.2039
FK180310-2,2018-03-28 18:00:00,35.1555,23.218400000000003
FK180310-2,2018-03-28 19:00:00,35.156000000000006,23.253549999999997
FK180310-2,2018-03-28 20:00:00,35.1682,23.1853
FK180310-2,2018-03-28 21:00:00,35.155,23.18795
FK180310-2,2018-03-28 22:00:00,35.15285,23.20455
FK180310-2,2018-03-28 23:00:00,35.1528,23.386899999999997
FK180310-2,2018-03-29 00:00:00,35.1552,23.75035
FK180310-2,2018-03-29 01:00:00,35.1723,23.500999999999998
FK180310-2,2018-03-29 02:00:00,35.18285,23.53665
FK180310-2,2018-03-29 03:00:00,35.17775,23.6006
FK180310-2,2018-03-29 04:00:00,35.164,23.33455
FK180310-2,2018-03-29 05:00:00,35.16175,23.7082
FK180310-2,2018-03-29 06:00:00,35.148849999999996,23.39615
FK180310-2,2018-03-29 07:00:00,35.138450000000006,23.35655
FK180310-2,2018-03-29 08:00:00,35.14255,23.406950000000002
FK180310-2,2018-03-29 09:00:00,35.14985,23.4345
FK180310-2,2018-03-29 10:00:00,35.14675,23.23735
FK180310-2,2018-03-29 11:00:00,35.1506,23.2832
FK180310-2,2018-03-29 12:00:00,35.1519,23.4174
FK180310-2,2018-03-29 13:00:00,35.1589,23.326349999999998
FK180310-2,2018-03-29 14:00:00,35.16185,23.38405
FK180310-2,2018-03-29 15:00:00,35.1606,23.42905
FK180310-2,2018-03-29 16:00:00,35.162800000000004,23.59355
FK180310-2,2018-03-29 17:00:00,35.124700000000004,23.54875
FK180310-2,2018-03-29 18:00:00,35.13765,23.48185
FK180310-2,2018-03-29 19:00:00,35.14875,23.4152
FK180310-2,2018-03-29 20:00:00,35.15105,23.512999999999998
FK180310-2,2018-03-29 21:00:00,35.1511,23.556649999999998
FK180310-2,2018-03-29 22:00:00,35.181,23.6936
FK180310-2,2018-03-29 23:00:00,35.18405,23.622
FK180310-2,2018-03-30 00:00:00,35.182900000000004,23.83665
FK180310-2,2018-03-30 01:00:00,35.18275,24.1368
FK180310-2,2018-03-30 02:00:00,35.1454,23.8234
FK180310-2,2018-03-30 03:00:00,35.146,24.14865
FK180310-2,2018-03-30 04:00:00,35.18815,24.254649999999998
FK180310-2,2018-03-30 05:00:00,35.18705,24.021749999999997
FK180310-2,2018-03-30 06:00:00,35.1884,23.88315
FK180310-2,2018-03-30 07:00:00,35.189949999999996,24.038899999999998
FK180310-2,2018-03-30 08:00:00,35.1602,23.85985
FK180310-2,2018-03-30 09:00:00,35.152,23.826999999999998
FK180310-2,2018-03-30 10:00:00,35.147400000000005,23.790300000000002
FK180310-2,2018-03-30 11:00:00,35.17415,23.7066
FK180310-2,2018-03-30 12:00:00,35.179950000000005,23.46605
FK180310-2,2018-03-30 13:00:00,35.1808,23.49375
FK180310-2,2018-03-30 14:00:00,35.1496,23.59865
FK180310-2,2018-03-30 15:00:00,35.131,23.72885
FK180310-2,2018-03-30 16:00:00,35.1299,23.71335
FK180310-2,2018-03-30 17:00:00,35.12925,23.66995
FK180310-2,2018-03-30 18:00:00,35.14185,23.7299
FK180310-2,2018-03-30 19:00:00,35.14585,23.654049999999998
FK180310-2,2018-03-30 20:00:00,35.1307,23.7605
FK180310-2,2018-03-30 21:00:00,35.178,23.6737
FK180310-2,2018-03-30 22:00:00,35.1847,23.78715
FK180310-2,2018-03-30 23:00:00,35.1855,23.878349999999998
FK180310-2,2018-03-31 00:00:00,35.1845,23.93685
FK180310-2,2018-03-31 01:00:00,35.1829,23.9034
FK180310-2,2018-03-31 02:00:00,35.18365,23.846600000000002
FK180310-2,2018-03-31 03:00:00,35.18245,23.7468
FK180310-2,2018-03-31 04:00:00,35.1708,23.68725
FK180310-2,2018-03-31 05:00:00,35.175,23.63845
FK180310-2,2018-03-31 06:00:00,35.158500000000004,23.65165
FK180310-2,2018-03-31 07:00:00,35.16635,23.5326
FK180310-2,2018-03-31 08:00:00,35.167249999999996,23.55035
FK180310-2,2018-03-31 09:00:00,35.1921,23.5612
FK180310-2,2018-03-31 10:00:00,34.911950000000004,24.164250000000003
FK180310-2,2018-03-31 11:00:00,34.74275,24.61125
FK180310-2,2018-03-31 12:00:00,34.34205,25.6052
FK180310-2,2018-03-31 14:00:00,34.980450000000005,24.119
FK180310-2,2018-03-31 15:00:00,35.18195,23.55805
FK180310-2,2018-03-31 16:00:00,35.15155,23.53655
FK180310-2,2018-03-31 17:00:00,35.186800000000005,23.33565
FK180310-2,2018-03-31 18:00:00,35.152950000000004,23.6041
FK180310-2,2018-03-31 19:00:00,35.1787,23.65305
FK180310-2,2018-03-31 20:00:00,35.1832,23.663899999999998
FK180310-2,2018-03-31 21:00:00,35.1806,23.7027
FK180310-2,2018-03-31 22:00:00,35.17805,23.648899999999998
FK180310-2,2018-03-31 23:00:00,35.1776,23.61365
FK180310-2,2018-04-01 00:00:00,35.179100000000005,23.617150000000002
FK180310-2,2018-04-01 01:00:00,35.17485,23.56335
FK180310-2,2018-04-01 02:00:00,35.17035,23.50845
FK180310-2,2018-04-01 03:00:00,35.16915,23.50485
FK180310-2,2018-04-01 04:00:00,35.1673,23.4803
FK180310-2,2018-04-01 05:00:00,35.17035,23.58775
FK180310-2,2018-04-01 06:00:00,35.1704,23.577199999999998
FK180310-2,2018-04-01 07:00:00,35.17145,23.57105
FK180310-2,2018-04-01 08:00:00,35.1743,23.5638
FK180310-2,2018-04-01 09:00:00,35.17400000000001,23.541800000000002
FK180310-2,2018-04-01 10:00:00,35.171949999999995,23.521050000000002
FK180310-2,2018-04-01 11:00:00,35.16985,23.47775
FK180310-2,2018-04-01 12:00:00,35.1705,23.4747
FK180310-2,2018-04-01 13:00:00,35.17075,23.487450000000003
FK180310-2,2018-04-01 14:00:00,35.1688,23.4772
FK180310-2,2018-04-01 15:00:00,35.170950000000005,23.471400000000003
FK180310-2,2018-04-01 16:00:00,35.171099999999996,23.475450000000002
FK180310-2,2018-04-01 17:00:00,35.171899999999994,23.48735
FK180310-2,2018-04-01 18:00:00,35.1023,23.6248
FK180310-2,2018-04-01 19:00:00,35.1573,23.6661
FK180310-2,2018-04-01 20:00:00,35.16215,23.6738
FK180310-2,2018-04-01 21:00:00,35.1711,23.60085
FK180310-2,2018-04-01 22:00:00,35.170950000000005,23.62455
FK180310-2,2018-04-01 23:00:00,35.1662,23.6455
FK180310-2,2018-04-02 00:00:00,35.16695,23.69585
FK180310-2,2018-04-02 01:00:00,35.16845,23.70165
FK180310-2,2018-04-02 02:00:00,35.1691,23.6801
FK180310-2,2018-04-02 03:00:00,35.16565,23.6171
FK180310-2,2018-04-02 04:00:00,35.16765,23.58235
FK180310-2,2018-04-02 05:00:00,35.170950000000005,23.557450000000003
FK180310-2,2018-04-02 06:00:00,35.1729,23.528599999999997
FK180310-2,2018-04-02 07:00:00,35.161100000000005,23.4989
FK180310-2,2018-04-02 08:00:00,35.15925,23.48825
FK180310-2,2018-04-02 09:00:00,35.15965,23.4913
FK180310-2,2018-04-02 10:00:00,35.1558,23.48705
FK180310-2,2018-04-02 11:00:00,35.1534,23.773400000000002
FK180310-2,2018-04-02 12:00:00,35.1551,23.73865
FK180310-2,2018-04-02 13:00:00,35.15105,23.696399999999997
FK180310-2,2018-04-02 14:00:00,35.1526,23.68425
FK180310-2,2018-04-02 15:00:00,35.16305,23.6232
FK180310-2,2018-04-02 16:00:00,35.1639,23.6185
FK180310-2,2018-04-02 17:00:00,35.1657,23.60435
FK180310-2,2018-04-02 18:00:00,35.12665,23.439349999999997
FK180310-2,2018-04-02 19:00:00,35.13765,23.46095
FK180310-2,2018-04-02 20:00:00,35.147999999999996,23.4549
FK180310-2,2018-04-02 21:00:00,35.1541,23.5682
FK180310-2,2018-04-02 22:00:00,35.14335,23.6436
FK180310-2,2018-04-02 23:00:00,35.14515,23.65065
FK180310-2,2018-04-03 00:00:00,35.129450000000006,23.51895
FK180310-2,2018-04-03 01:00:00,35.117050000000006,23.50155
FK180310-2,2018-04-03 02:00:00,35.11635,23.51155
FK180310-2,2018-04-03 03:00:00,35.12205,23.4695
FK180310-2,2018-04-03 04:00:00,35.1168,23.4373
FK180310-2,2018-04-03 05:00:00,35.1106,23.4192
FK180310-2,2018-04-03 06:00:00,35.106049999999996,23.3764
FK180310-2,2018-04-03 07:00:00,35.12265,23.46625
FK180310-2,2018-04-03 08:00:00,35.1299,23.512
FK180310-2,2018-04-03 09:00:00,35.12885,23.5105
FK180310-2,2018-04-03 10:00:00,35.11765,23.406100000000002
FK180310-2,2018-04-03 11:00:00,35.1287,23.41465
FK180310-2,2018-04-03 12:00:00,35.12895,23.4133
FK180310-2,2018-04-03 13:00:00,35.123900000000006,23.38475
FK180310-2,2018-04-03 14:00:00,35.122550000000004,23.34585
FK180310-2,2018-04-03 15:00:00,35.120549999999994,23.3525
FK180310-2,2018-04-03 16:00:00,35.112449999999995,23.389499999999998
FK180310-2,2018-04-03 17:00:00,35.1359,23.51585
FK180310-2,2018-04-03 18:00:00,35.13575,23.497799999999998
FK180310-2,2018-04-03 19:00:00,35.15315,23.51565
FK180310-2,2018-04-03 20:00:00,35.133700000000005,23.570149999999998
FK180310-2,2018-04-03 21:00:00,35.17805,23.5702
FK180310-2,2018-04-03 22:00:00,35.2109,23.5014
FK180310-2,2018-04-03 23:00:00,35.2107,23.5335
FK180310-2,2018-04-04 00:00:00,35.2131,23.669249999999998
FK180310-2,2018-04-04 01:00:00,35.17025,23.96385
FK180310-2,2018-04-04 02:00:00,35.1271,24.07645
FK180310-2,2018-04-04 03:00:00,35.07155,23.87425
FK180310-2,2018-04-04 04:00:00,35.081199999999995,23.72635
FK180310-2,2018-04-04 05:00:00,35.086349999999996,24.04165
FK180310-2,2018-04-04 06:00:00,35.0863,23.99945
FK180310-2,2018-04-04 07:00:00,35.08055,23.941499999999998
FK180310-2,2018-04-04 08:00:00,35.0737,23.918750000000003
FK180310-2,2018-04-04 09:00:00,35.08965,23.8577
FK180310-2,2018-04-04 10:00:00,35.1051,23.8984
FK180310-2,2018-04-04 11:00:00,35.1075,23.7444
